date,PRC,sprtrn
20160404,152.07001,-0.003208
20160405,150.00000,-0.010145
20160406,150.02000,0.010508
20160407,148.25000,-0.011976
20160408,149.35001,0.002787
20160411,149.25000,-0.002740
20160412,149.63000,0.009662
20160413,151.23000,0.010040
20160414,151.16000,0.000173
20160415,151.72000,-0.000984
20160418,152.53000,0.006541
20160419,144.00000,0.003085
20160420,146.11000,0.000762
20160421,149.30000,-0.005194
20160422,148.50000,0.000048
20160425,148.81000,-0.001812
20160426,149.08000,0.001873
20160427,150.47000,0.001649
20160428,147.07001,-0.009231
20160429,145.94000,-0.005063
20160502,145.27000,0.007810
20160503,144.13000,-0.008677
20160504,144.25000,-0.005937
20160505,146.47000,-0.000239
20160506,147.28999,0.003175
20160509,147.34000,0.000753
20160510,149.97000,0.012484
20160511,148.95000,-0.009562
20160512,148.84000,-0.000170
20160513,147.72000,-0.008478
20160516,149.46001,0.009797
20160517,148.00000,-0.009411
20160518,147.34000,0.000205
20160519,144.92999,-0.003707
20160520,147.25000,0.006019
20160523,146.77000,-0.002085
20160524,148.31000,0.013681
20160525,151.69000,0.006975
20160526,152.44000,-0.000210
20160527,152.84000,0.004287
20160531,153.74001,-0.001000
20160601,152.50999,0.001130
20160602,153.50000,0.002825
20160603,152.89000,-0.002912
20160606,152.73000,0.004897
20160607,153.33000,0.001289
20160608,154.00000,0.003309
20160609,153.42000,-0.001718
20160610,152.37000,-0.009175
20160613,151.28000,-0.008115
20160614,151.06000,-0.001799
20160615,150.67999,-0.001841
20160616,151.06000,0.003133
20160617,151.99001,-0.003258
20160620,153.61000,0.005808
20160621,154.05000,0.002712
20160622,152.92000,-0.001652
20160623,155.35001,0.013364
20160624,146.59000,-0.035920
20160627,143.50000,-0.018097
20160628,145.70000,0.017770
20160629,148.46001,0.017033
20160630,151.78000,0.013565
20160701,152.35001,0.001949
20160705,151.67999,-0.006848
20160706,152.37000,0.005353
20160707,152.60001,-0.000872
20160708,154.46001,0.015253
20160711,155.33000,0.003409
20160712,157.03999,0.007009
20160713,158.02000,0.000135
20160714,160.28000,0.005259
20160715,159.78000,-0.000929
20160718,159.86000,0.002382
20160719,159.58000,-0.001435
20160720,161.36000,0.004270
20160721,160.45000,-0.003612
20160722,162.07001,0.004554
20160725,162.64999,-0.003011
20160726,162.12000,0.000323
20160727,161.83000,-0.001199
20160728,161.37000,0.001606
20160729,160.62000,0.001631
20160801,161.45000,-0.001270
20160802,160.58000,-0.006362
20160803,160.67000,0.003134
20160804,161.55000,0.000213
20160805,163.50000,0.008603
20160808,162.03999,-0.000907
20160809,161.77000,0.000390
20160810,162.08000,-0.002865
20160811,163.53000,0.004735
20160812,161.95000,-0.000796
20160815,161.88000,0.002793
20160816,160.70000,-0.005479
20160817,160.44000,0.001869
20160818,161.36000,0.002200
20160819,160.03999,-0.001440
20160822,160.00000,-0.000563
20160823,160.25999,0.001952
20160824,159.05000,-0.005240
20160825,158.63000,-0.001365
20160826,158.32001,-0.001579
20160829,159.72000,0.005228
20160830,159.39999,-0.001954
20160831,158.88000,-0.002376
20160901,159.53999,-0.000041
20160902,159.55000,0.004201
20160906,160.35001,0.002982
20160907,161.64000,-0.000146
20160908,159.00000,-0.002223
20160909,155.69000,-0.024522
20160912,158.28999,0.014677
20160913,155.81000,-0.014831
20160914,154.05000,-0.000588
20160915,155.66000,0.010109
20160916,153.84000,-0.003772
20160919,154.87000,-0.000019
20160920,154.45000,0.000299
20160921,155.53000,0.010917
20160922,156.11000,0.006500
20160923,154.98000,-0.005737
20160926,153.98000,-0.008588
20160927,156.77000,0.006444
20160928,158.28999,0.005296
20160929,158.11000,-0.009321
20160930,158.85001,0.007968
20161003,157.61000,-0.003261
20161004,156.46001,-0.004956
20161005,157.08000,0.004297
20161006,156.88000,0.000482
20161007,155.67000,-0.003253
20161010,157.02000,0.004606
20161011,154.78999,-0.012447
20161012,154.28999,0.001147
20161013,153.72000,-0.003099
20161014,154.45000,0.000202
20161017,154.77000,-0.003038
20161018,150.72000,0.006160
20161019,151.25999,0.002192
20161020,151.52000,-0.001376
20161021,149.63000,-0.000084
20161024,150.57001,0.004750
20161025,150.88000,-0.003798
20161026,151.81000,-0.001740
20161027,153.35001,-0.002987
20161028,152.61000,-0.003108
20161031,153.69000,-0.000122
20161101,152.78999,-0.006787
20161102,151.95000,-0.006525
20161103,152.37000,-0.004423
20161104,152.42999,-0.001666
20161107,155.72000,0.022224
20161108,155.17000,0.003772
20161109,154.81000,0.011077
20161110,160.22000,0.001951
20161111,161.27000,-0.001398
20161114,158.21001,-0.000116
20161115,158.67000,0.007481
20161116,159.28999,-0.001582
20161117,159.80000,0.004676
20161118,160.39000,-0.002387
20161121,162.77000,0.007461
20161122,162.67000,0.002165
20161123,161.98000,0.000808
20161125,163.14000,0.003914
20161128,164.52000,-0.005254
20161129,163.53000,0.001335
20161130,162.22000,-0.002653
20161201,159.82001,-0.003516
20161202,160.02000,0.000397
20161205,159.84000,0.005821
20161206,160.35001,0.003411
20161207,164.78999,0.013163
20161208,165.36000,0.002159
20161209,166.52000,0.005939
20161212,165.50000,-0.001137
20161213,168.28999,0.006540
20161214,168.50999,-0.008117
20161215,168.02000,0.003883
20161216,166.73000,-0.001751
20161219,166.67999,0.001975
20161220,167.60001,0.003638
20161221,167.33000,-0.002457
20161222,167.06000,-0.001863
20161223,166.71001,0.001252
20161227,167.14000,0.002248
20161228,166.19000,-0.008357
20161229,166.60001,-0.000293
20161230,165.99001,-0.004637
20170103,167.19000,0.008487
20170104,169.25999,0.005722
20170105,168.70000,-0.000771
20170106,169.53000,0.003517
20170109,167.64999,-0.003549
20170110,165.52000,0.000000
20170111,167.75000,0.002830
20170112,167.95000,-0.002145
20170113,167.34000,0.001850
20170117,167.89000,-0.002968
20170118,166.80000,0.001764
20170119,166.81000,-0.003609
20170120,170.55000,0.003366
20170123,171.03000,-0.002690
20170124,175.89999,0.006565
20170125,178.28999,0.008026
20170126,178.66000,-0.000735
20170127,177.30000,-0.000866
20170130,175.80000,-0.006010
20170131,174.52000,-0.000890
20170201,174.28999,0.000298
20170202,174.58000,0.000570
20170203,175.82001,0.007265
20170206,175.86000,-0.002115
20170207,178.46001,0.000227
20170208,176.17000,0.000693
20170209,177.21001,0.005752
20170210,178.67999,0.003566
20170213,179.36000,0.005246
20170214,180.13000,0.004007
20170215,181.67999,0.004992
20170216,181.42999,-0.000864
20170217,180.67000,0.001679
20170221,180.25999,0.006048
20170222,181.14999,-0.001082
20170223,181.64999,0.000419
20170224,181.35001,0.001493
20170227,179.39999,0.001018
20170228,179.82001,-0.002578
20170301,181.95000,0.013674
20170302,180.53000,-0.005860
20170303,180.05000,0.000504
20170306,180.47000,-0.003277
20170307,180.38000,-0.002913
20170308,179.45000,-0.002284
20170309,177.17999,0.000800
20170310,177.83000,0.003269
20170313,176.46001,0.000367
20170314,175.72000,-0.003379
20170315,175.81000,0.008375
20170316,177.24001,-0.001627
20170317,175.64999,-0.001314
20170320,175.70000,-0.002010
20170321,173.88000,-0.012408
20170322,174.78000,0.001890
20170323,174.82001,-0.001060
20170324,173.83000,-0.000844
20170327,173.77000,-0.001020
20170328,174.50999,0.007251
20170329,173.94000,0.001085
20170330,173.86000,0.002935
20170331,174.14000,-0.002255
20170403,174.50000,-0.001642
20170404,174.52000,0.000560
20170405,172.88000,-0.003055
20170406,172.45000,0.001929
20170407,172.14000,-0.000827
20170410,171.20000,0.000688
20170411,170.58000,-0.001434
20170412,170.66000,-0.003760
20170413,169.53000,-0.006815
20170417,171.10001,0.008613
20170418,170.05000,-0.002903
20170419,161.69000,-0.001716
20170420,162.30000,0.007557
20170421,160.38000,-0.003035
20170424,160.75000,0.010840
20170425,160.39000,0.006091
20170426,160.06000,-0.000486
20170427,160.32001,0.000553
20170428,160.28999,-0.001913
20170501,158.84000,0.001732
20170502,159.10001,0.001189
20170503,158.63000,-0.001271
20170504,159.05000,0.000582
20170505,155.05000,0.004089
20170508,153.03000,0.000038
20170509,152.11000,-0.001025
20170510,151.25000,0.001131
20170511,150.64999,-0.002163
20170512,150.37000,-0.001478
20170515,151.50999,0.004776
20170516,153.67999,-0.000687
20170517,150.92999,-0.018178
20170518,150.78000,0.003687
20170519,151.98000,0.006767
20170522,152.64000,0.005160
20170523,152.03000,0.001838
20170524,152.50999,0.002489
20170525,153.20000,0.004442
20170526,152.49001,0.000311
20170530,151.73000,-0.001205
20170531,152.63000,-0.000460
20170601,152.67000,0.007571
20170602,152.05000,0.003708
20170605,152.41000,-0.001218
20170606,152.37000,-0.002779
20170607,150.98000,0.001568
20170608,152.10001,0.000267
20170609,154.10001,-0.000830
20170612,155.17999,-0.000979
20170613,154.25000,0.004511
20170614,153.81000,-0.000996
20170615,154.22000,-0.002240
20170616,155.38000,0.000284
20170619,154.84000,0.008347
20170620,154.95000,-0.006697
20170621,153.78999,-0.000583
20170622,154.39999,-0.000456
20170623,154.11000,0.001561
20170626,155.23000,0.000316
20170627,154.75000,-0.008073
20170628,155.32001,0.008808
20170629,154.13000,-0.008600
20170630,153.83000,0.001533
20170703,155.58000,0.002311
20170705,153.67000,0.001453
20170706,152.36000,-0.009369
20170707,152.94000,0.006403
20170710,153.42000,0.000928
20170711,153.19000,-0.000783
20170712,153.70000,0.007306
20170713,153.63000,0.001875
20170714,154.24001,0.004674
20170717,153.00999,-0.000053
20170718,154.00000,0.000598
20170719,147.53000,0.005373
20170720,147.66000,-0.000154
20170721,147.08000,-0.000368
20170724,145.99001,-0.001064
20170725,146.19000,0.002923
20170726,145.36000,0.000283
20170727,145.07001,-0.000973
20170728,144.28999,-0.001341
20170731,144.67000,-0.000728
20170801,145.30000,0.002449
20170802,144.45000,0.000493
20170803,144.94000,-0.002184
20170804,145.16000,0.001889
20170807,143.47000,0.001647
20170808,142.11000,-0.002414
20170809,141.77000,-0.000364
20170810,141.84000,-0.014474
20170811,141.84000,0.001276
20170814,142.32001,0.010044
20170815,142.07001,-0.000499
20170816,142.50000,0.001420
20170817,140.70000,-0.015437
20170818,139.70000,-0.001835
20170821,140.33000,0.001163
20170822,141.00999,0.009941
20170823,142.14000,-0.003454
20170824,142.94000,-0.002074
20170825,143.74001,0.001673
20170828,142.50999,0.000487
20170829,143.14000,0.000843
20170830,142.56000,0.004615
20170831,143.03000,0.005721
20170901,144.08000,0.001982
20170905,143.03999,-0.007551
20170906,143.82001,0.003129
20170907,142.89999,-0.000178
20170908,142.45000,-0.001489
20170911,144.86000,0.010839
20170912,145.75999,0.003364
20170913,145.99001,0.000757
20170914,145.53999,-0.001101
20170915,144.82001,0.001847
20170918,144.55000,0.001456
20170919,144.39000,0.001110
20170920,145.88000,0.000634
20170921,145.25999,-0.003046
20170922,145.13000,0.000648
20170925,145.87000,-0.002222
20170926,146.56000,0.000072
20170927,145.66000,0.004085
20170928,145.66000,0.001205
20170929,145.08000,0.003705
20171002,146.66000,0.003874
20171003,146.78000,0.002159
20171004,146.48000,0.001247
20171005,146.72000,0.005647
20171006,146.48000,-0.001074
20171009,147.39000,-0.001804
20171010,148.50000,0.002322
20171011,147.62000,0.001803
20171012,147.03000,-0.001687
20171013,147.10001,0.000878
20171016,146.83000,0.001751
20171017,146.53999,0.000672
20171018,159.53000,0.000742
20171019,160.89999,0.000328
20171020,162.07001,0.005117
20171023,159.55000,-0.003972
20171024,155.88000,0.001618
20171025,153.50000,-0.004663
20171026,153.60001,0.001271
20171027,153.67999,0.008073
20171030,154.36000,-0.003192
20171031,154.06000,0.000944
20171101,154.03000,0.001592
20171102,153.35001,0.000190
20171103,151.58000,0.003097
20171106,150.84000,0.001271
20171107,151.35001,-0.000189
20171108,151.57001,0.001444
20171109,150.30000,-0.003762
20171110,149.16000,-0.000898
20171113,148.39999,0.000984
20171114,148.89000,-0.002310
20171115,147.10001,-0.005526
20171116,149.12000,0.008196
20171117,148.97000,-0.002626
20171120,150.50999,0.001276
20171121,151.95000,0.006541
20171122,151.77000,-0.000750
20171124,151.84000,0.002056
20171127,151.98000,-0.000384
20171128,152.47000,0.009848
20171129,153.55000,-0.000369
20171130,153.97000,0.008191
20171201,154.75999,-0.002024
20171204,156.46001,-0.001052
20171205,155.35001,-0.003739
20171206,154.10001,-0.000114
20171207,153.57001,0.002932
20171208,154.81000,0.005506
20171211,155.41000,0.003202
20171212,156.74001,0.001549
20171213,153.91000,-0.000473
20171214,154.00000,-0.004071
20171215,152.50000,0.008974
20171218,153.33000,0.005363
20171219,153.23000,-0.003230
20171220,152.95000,-0.000828
20171221,151.50000,0.001986
20171222,152.50000,-0.000458
20171226,152.83000,-0.001058
20171227,153.13000,0.000791
20171228,154.03999,0.001834
20171229,153.42000,-0.005183
20180102,154.25000,0.008303
20180103,158.49001,0.006399
20180104,161.70000,0.004029
20180105,162.49001,0.007034
20180108,163.47000,0.001662
20180109,163.83000,0.001303
20180110,164.17999,-0.001112
20180111,164.20000,0.007034
20180112,163.14000,0.006750
20180116,163.85001,-0.003524
20180117,168.64999,0.009415
20180118,169.12000,-0.001616
20180119,162.37000,0.004385
20180122,162.60001,0.008067
20180123,166.25000,0.002174
20180124,165.37000,-0.000560
20180125,165.47000,0.000603
20180126,167.34000,0.011841
20180129,166.80000,-0.006732
20180130,163.62000,-0.010899
20180131,163.70000,0.000489
20180201,162.39999,-0.000648
20180202,159.03000,-0.021209
20180205,152.53000,-0.040979
20180206,155.34000,0.017441
20180207,153.85001,-0.005002
20180208,147.59000,-0.037536
20180209,149.50999,0.014936
20180212,151.39999,0.013915
20180213,150.75000,0.002613
20180214,154.75999,0.013402
20180215,156.00999,0.012069
20180216,156.17999,0.000373
20180220,155.16000,-0.005841
20180221,153.96001,-0.005497
20180222,153.17999,0.000974
20180223,155.52000,0.016028
20180226,158.58000,0.011757
20180227,156.55000,-0.012707
20180228,155.83000,-0.011096
20180301,153.81000,-0.013324
20180302,154.49001,0.005072
20180305,156.95000,0.011032
20180306,155.72000,0.002639
20180307,158.32001,-0.000484
20180308,156.21001,0.004463
20180309,159.31000,0.017379
20180312,160.25999,-0.001274
20180313,159.32001,-0.006364
20180314,158.12000,-0.005724
20180315,159.61000,-0.000782
20180316,160.25999,0.001703
20180319,157.35001,-0.014204
20180320,156.20000,0.001482
20180321,156.69000,-0.001844
20180322,152.09000,-0.025163
20180323,148.89000,-0.020967
20180326,153.37000,0.027157
20180327,151.91000,-0.017276
20180328,152.52000,-0.002917
20180329,153.42999,0.013770
20180402,150.07001,-0.022337
20180403,149.85001,0.012615
20180404,154.12000,0.011566
20180405,154.03000,0.006863
20180406,150.57001,-0.021920
20180409,152.69000,0.003337
20180410,155.39000,0.016727
20180411,155.36000,-0.005525
20180412,158.07001,0.008251
20180413,156.71001,-0.002887
20180416,157.89000,0.008109
20180417,160.91000,0.010662
20180418,148.78999,0.000831
20180419,147.70000,-0.005726
20180420,144.89999,-0.008537
20180423,145.86000,0.000056
20180424,145.56000,-0.013381
20180425,145.94000,0.001837
20180426,146.72000,0.010434
20180427,146.48000,0.001114
20180430,144.96001,-0.008188
20180501,145.00000,0.002549
20180502,142.45000,-0.007206
20180503,141.99001,-0.002254
20180504,143.91000,0.012811
20180507,143.22000,0.003458
20180508,143.00000,-0.000266
20180509,142.61000,0.009682
20180510,144.24001,0.009371
20180511,144.14000,0.001708
20180514,144.30000,0.000884
20180515,143.74001,-0.006842
20180516,144.63000,0.004061
20180517,144.50000,-0.000856
20180518,144.08000,-0.002632
20180521,145.49001,0.007387
20180522,145.09000,-0.003136
20180523,144.67000,0.003248
20180524,144.07001,-0.002023
20180525,143.64000,-0.002357
20180529,141.22000,-0.011564
20180530,142.62000,0.012696
20180531,141.31000,-0.006880
20180601,141.95000,0.010849
20180604,143.03999,0.004480
20180605,143.70000,0.000703
20180606,144.71001,0.008567
20180607,145.36000,-0.000714
20180608,146.14000,0.003126
20180611,146.58000,0.001069
20180612,146.87000,0.001743
20180613,146.35001,-0.004026
20180614,145.20000,0.002472
20180615,145.39000,-0.001017
20180618,144.48000,-0.002126
20180619,143.89999,-0.004023
20180620,142.63000,0.001712
20180621,141.25000,-0.006345
20180622,141.28000,0.001862
20180625,138.78999,-0.013725
20180626,139.08000,0.002205
20180627,137.48000,-0.008604
20180628,140.03999,0.006179
20180629,139.70000,0.000758
20180702,139.86000,0.003068
20180703,139.57001,-0.004947
20180705,141.42999,0.008621
20180706,142.48000,0.008481
20180709,144.39000,0.008823
20180710,144.71001,0.003473
20180711,144.94000,-0.007094
20180712,146.45000,0.008749
20180713,145.89999,0.001079
20180716,145.46001,-0.001028
20180717,143.49001,0.003974
20180718,144.52000,0.002160
20180719,149.24001,-0.003953
20180720,146.35001,-0.000948
20180723,145.70000,0.001838
20180724,146.38000,0.004781
20180725,146.62000,0.009102
20180726,146.71001,-0.003032
20180727,145.14999,-0.006562
20180730,145.49001,-0.005754
20180731,144.92999,0.004885
20180801,143.50000,-0.001040
20180802,142.96001,0.004926
20180803,147.70000,0.004644
20180806,146.03000,0.003538
20180807,147.00999,0.002824
20180808,146.89000,-0.000262
20180809,144.77000,-0.001442
20180810,144.48000,-0.007114
20180813,142.71001,-0.004006
20180814,143.36000,0.006389
20180815,143.91000,-0.007602
20180816,145.34000,0.007919
20180817,146.06000,0.003323
20180820,146.50999,0.002428
20180821,145.97000,0.002069
20180822,145.24001,-0.000398
20180823,145.37000,-0.001691
20180824,146.03999,0.006199
20180827,146.69000,0.007670
20180828,146.59000,0.000269
20180829,147.53999,0.005701
20180830,145.92999,-0.004430
20180831,146.48000,0.000134
20180904,145.67999,-0.001654
20180905,146.66000,-0.002803
20180906,146.39000,-0.003652
20180907,145.45000,-0.002213
20180910,145.64999,0.001898
20180911,146.49001,0.003740
20180912,146.57001,0.000357
20180913,148.95000,0.005282
20180914,148.33000,0.000275
20180917,147.94000,-0.005570
20180918,148.56000,0.005369
20180919,149.06000,0.001253
20180920,151.14999,0.007841
20180921,151.35001,-0.000369
20180924,150.03000,-0.003516
20180925,148.91000,-0.001305
20180926,151.61000,-0.003289
20180927,151.50000,0.002763
20180928,151.21001,-0.000007
20181001,153.00000,0.003641
20181002,153.75000,-0.000397
20181003,153.22000,0.000711
20181004,151.31000,-0.008170
20181005,149.03000,-0.005528
20181008,148.39000,-0.000395
20181009,147.24001,-0.001418
20181010,142.69000,-0.032864
20181011,139.02000,-0.020573
20181012,140.85001,0.014206
20181015,141.13000,-0.005905
20181016,145.12000,0.021496
20181017,134.05000,-0.000253
20181018,130.55000,-0.014392
20181019,129.10001,-0.000361
20181022,130.02000,-0.004299
20181023,131.21001,-0.005512
20181024,127.21000,-0.030864
20181025,126.45000,0.018625
20181026,124.79000,-0.017327
20181029,119.64000,-0.006560
20181030,115.40000,0.015667
20181031,115.43000,0.010851
20181101,116.83000,0.010558
20181102,115.67000,-0.006317
20181105,120.06000,0.005600
20181106,123.12000,0.006259
20181107,124.84000,0.021209
20181108,123.38000,-0.002509
20181109,123.54000,-0.009199
20181112,120.90000,-0.019701
20181113,120.84000,-0.001482
20181114,120.20000,-0.007567
20181115,121.44000,0.010594
20181116,121.57000,0.002223
20181119,120.31000,-0.016643
20181120,117.20000,-0.018151
20181121,118.57000,0.003043
20181123,117.19000,-0.006555
20181126,119.56000,0.015532
20181127,120.03000,0.003262
20181128,123.00000,0.022974
20181129,121.48000,-0.002198
20181130,124.27000,0.008186
20181203,125.31000,0.010941
20181204,121.60000,-0.032365
20181206,123.91000,-0.001522
20181207,119.34000,-0.023320
20181210,121.13000,0.001762
20181211,120.89000,-0.000356
20181212,121.16000,0.005419
20181213,120.73000,-0.000200
20181214,119.90000,-0.019087
20181217,116.10000,-0.020773
20181218,116.65000,0.000086
20181219,116.43000,-0.015396
20181220,113.02000,-0.015772
20181221,110.94000,-0.020588
20181224,107.57000,-0.027112
20181226,111.39000,0.049594
20181227,113.78000,0.008563
20181228,113.03000,-0.001242
20181231,113.67000,0.008492
